sep=;
Test Index;Monster Tier;Party config;Party Strength;Max HP lost;HP lost;Ranger killed;Cleric killed;Knight killed;Ranger attack;Ranger HP;Ranger Max HP lost;Ranger HP lost;Cleric attack;Cleric HP;Cleric Max HP lost;Cleric HP lost;Knight attack;Knight HP;Knight Max HP lost;Knight HP lost;Minion Count;Brute Count;Brute elite Count;Brute boss Count;Leader Count;Leader elite Count;Leader boss Count;Lurker Count;Lurker elite Count;Lurker boss Count;Sniper Count;Sniper elite  Count;Sniper boss Count
15285;8;Knight Powerups only 4;9296;3;3;1;1;1;30;45;1;1;10;62;1;1;111;66;1;1;0;1;1;0;0;1;0;0;1;2;1;0;0
15286;8;Balanced provider tier 4;23310;3;3;1;1;1;78;94;1;1;26;206;1;1;47;226;1;1;0;1;1;0;0;0;0;1;1;1;0;1;1
15287;8;Random provider tier 4;16230;3;3;1;1;1;78;59;1;1;47;134;1;1;26;205;1;1;4;0;0;0;0;1;0;0;3;0;1;1;1
15288;8;No powerups;3815;3;3;1;1;1;30;38;1;1;10;11;1;1;15;171;1;1;0;0;1;1;0;0;0;0;2;0;0;1;1
15289;8;Ranger Powerups only 1;7970;3;3;1;1;1;66;110;1;1;10;23;1;1;15;32;1;1;8;0;1;0;0;0;0;0;1;0;0;3;1
15290;8;Cleric Powerups only 1;2071;3;3;1;1;1;30;27;1;1;22;43;1;1;15;21;1;1;8;2;0;0;0;1;0;1;1;1;1;1;0
15291;8;Knight Powerups only 1;12011;3;3;1;1;1;30;35;1;1;10;125;1;1;39;249;1;1;8;2;1;0;0;1;0;0;0;2;0;0;0
15292;8;Balanced provider tier 1;7815;3;3;1;1;1;42;14;1;1;14;140;1;1;23;229;1;1;0;0;0;1;0;0;1;1;0;0;1;1;1
15293;8;Random provider tier 1;8890;3;3;1;1;1;42;15;1;1;31;250;1;1;10;51;1;1;4;1;0;2;0;0;0;0;0;0;0;1;1
15294;8;Ranger Powerups only 2;5725;3;3;1;1;1;102;40;1;1;10;61;1;1;15;69;1;1;4;0;0;0;0;0;1;0;0;2;3;0;0
15295;8;Cleric Powerups only 2;14810;3;3;1;1;1;30;50;1;1;34;365;1;1;15;60;1;1;4;1;2;1;0;1;0;0;0;0;0;2;0
15296;8;Knight Powerups only 2;39540;3;3;1;1;1;30;16;1;1;10;63;1;1;63;610;1;1;4;0;0;1;0;0;0;0;1;0;1;0;2
15297;8;Balanced provider tier 2;15034;3;3;1;1;1;54;62;1;1;18;12;1;1;31;370;1;1;12;0;0;0;0;0;0;1;2;0;0;0;2
15298;8;Random provider tier 2;13260;3;3;1;1;1;66;89;1;1;31;166;1;1;14;160;1;1;0;0;0;2;0;0;0;0;0;0;0;0;2
15299;8;Ranger Powerups only 3;14003;3;3;1;1;1;138;86;1;1;10;74;1;1;15;93;1;1;4;1;0;0;0;1;0;1;1;1;1;0;1
15300;8;Cleric Powerups only 3;12865;3;3;1;1;1;30;33;1;1;46;190;1;1;15;209;1;1;4;0;0;1;0;0;0;0;1;0;1;0;2
15301;8;Knight Powerups only 3;35336;3;3;1;1;1;30;40;1;1;10;125;1;1;87;378;1;1;0;0;0;1;0;0;0;0;0;1;0;0;2
15302;8;Balanced provider tier 3;20226;3;3;1;1;1;66;21;1;1;22;126;1;1;39;412;1;1;0;2;2;0;0;0;0;1;1;0;3;0;1
15303;8;Random provider tier 3;23168;3;3;1;1;1;54;92;1;1;23;370;1;1;34;285;1;1;4;0;1;0;0;0;0;1;0;2;0;2;0
15304;8;Ranger Powerups only 4;36785;3;3;1;1;1;174;200;1;1;10;11;1;1;15;125;1;1;4;1;0;0;0;0;0;2;0;1;0;2;1
15305;8;Cleric Powerups only 4;28530;3;3;1;1;1;30;49;1;1;58;435;1;1;15;122;1;1;8;1;0;1;0;0;0;0;0;1;1;0;1
15306;8;Knight Powerups only 4;35068;3;3;1;1;1;30;46;1;1;10;61;1;1;111;298;1;1;0;2;0;0;0;0;0;0;0;2;2;0;1
15307;8;Balanced provider tier 4;31289;3;3;1;1;1;78;111;1;1;26;113;1;1;47;419;1;1;4;0;0;0;0;0;1;2;2;1;1;0;0
15308;8;Random provider tier 4;24006;3;3;1;1;1;138;105;1;1;39;194;1;1;10;195;1;1;0;1;0;1;0;0;0;1;1;1;0;0;1
15309;8;No powerups;2640;3;3;1;1;1;30;10;1;1;10;84;1;1;15;100;1;1;8;0;1;1;0;1;0;1;0;1;1;0;0
15310;8;Ranger Powerups only 1;8880;3;3;1;1;1;66;90;1;1;10;39;1;1;15;170;1;1;0;1;2;1;0;0;0;1;0;1;0;1;0
15311;8;Cleric Powerups only 1;8390;3;3;1;1;1;30;35;1;1;22;245;1;1;15;130;1;1;4;1;2;0;0;1;0;1;0;0;1;1;1
15312;8;Knight Powerups only 1;5444;3;3;1;1;1;30;12;1;1;10;17;1;1;39;126;1;1;4;1;1;0;0;0;0;1;0;1;1;1;1
15313;8;Balanced provider tier 1;6085;3;3;1;1;1;42;38;1;1;14;66;1;1;23;155;1;1;4;0;0;2;0;0;1;3;0;0;0;0;0
15314;8;Random provider tier 1;8181;3;3;1;1;1;42;50;1;1;23;167;1;1;14;160;1;1;0;0;1;0;0;0;0;0;3;0;2;3;0
15315;8;Ranger Powerups only 2;15224;3;3;1;1;1;102;117;1;1;10;125;1;1;15;136;1;1;8;0;2;1;0;0;1;0;1;0;0;0;0
15316;8;Cleric Powerups only 2;8532;3;3;1;1;1;30;50;1;1;34;198;1;1;15;20;1;1;4;0;3;0;0;1;0;0;0;1;1;1;0
15317;8;Knight Powerups only 2;21647;3;3;1;1;1;30;3;1;1;10;83;1;1;63;329;1;1;0;1;0;0;0;0;1;0;1;1;1;2;0
15318;8;Balanced provider tier 2;19642;3;3;1;1;1;54;90;1;1;18;184;1;1;31;370;1;1;0;0;1;1;0;1;0;1;1;1;1;0;0
15319;8;Random provider tier 2;12741;3;3;1;1;1;54;86;1;1;31;177;1;1;18;145;1;1;4;1;2;0;0;0;0;1;0;0;1;2;1
15320;8;Ranger Powerups only 3;14891;3;3;1;1;1;138;77;1;1;10;74;1;1;15;235;1;1;4;0;0;0;0;0;1;0;1;2;1;0;0
15321;8;Cleric Powerups only 3;24080;3;3;1;1;1;30;26;1;1;46;425;1;1;15;250;1;1;0;0;0;1;0;0;0;1;0;1;3;0;1
15322;8;Knight Powerups only 3;71090;3;3;1;1;1;30;47;1;1;10;95;1;1;87;790;1;1;0;0;2;2;0;0;0;0;1;0;0;1;0
15323;8;Balanced provider tier 3;10797;3;3;1;1;1;66;6;1;1;22;237;1;1;39;133;1;1;0;0;1;0;0;0;0;1;2;1;1;2;0
15324;8;Random provider tier 3;26521;3;3;1;1;1;54;31;1;1;55;331;1;1;18;369;1;1;0;0;2;3;0;0;0;0;0;0;0;0;0
15325;8;Ranger Powerups only 4;18251;3;3;1;1;1;174;84;1;1;10;44;1;1;15;213;1;1;0;1;1;0;0;0;0;1;0;1;0;2;1
15326;8;Cleric Powerups only 4;38870;3;3;1;1;1;30;45;1;1;58;605;1;1;15;162;1;1;4;0;0;0;0;0;0;1;1;0;0;2;2
15327;8;Knight Powerups only 4;14046;3;3;1;1;1;30;30;1;1;10;27;1;1;111;116;1;1;0;0;0;1;0;1;0;0;2;1;0;1;0
15328;8;Balanced provider tier 4;35050;3;3;1;1;1;78;130;1;1;26;282;1;1;47;374;1;1;4;0;0;1;0;0;0;0;1;2;1;0;0
15329;8;Random provider tier 4;32402;3;3;1;1;1;90;150;1;1;39;450;1;1;26;52;1;1;4;0;0;1;0;1;0;0;1;1;3;0;0
15330;8;No powerups;6500;3;3;1;1;1;30;50;1;1;10;125;1;1;15;250;1;1;4;0;2;1;0;0;1;3;0;0;0;0;0
15331;8;Ranger Powerups only 1;9275;3;3;1;1;1;66;110;1;1;10;125;1;1;15;51;1;1;0;0;1;0;0;0;0;1;0;0;1;2;2
15332;8;Cleric Powerups only 1;6785;3;3;1;1;1;30;19;1;1;22;245;1;1;15;55;1;1;0;0;0;0;0;1;0;0;0;1;2;0;2
15333;8;Knight Powerups only 1;12698;3;3;1;1;1;30;50;1;1;10;20;1;1;39;282;1;1;0;2;2;0;0;0;0;0;0;0;0;3;1
15334;8;Balanced provider tier 1;7691;3;3;1;1;1;42;29;1;1;14;165;1;1;23;181;1;1;0;0;2;1;0;0;0;0;1;0;2;0;1
15335;8;Random provider tier 1;4134;3;3;1;1;1;42;7;1;1;15;58;1;1;18;165;1;1;4;0;0;1;0;0;0;0;1;1;3;1;0
15336;8;Ranger Powerups only 2;14282;3;3;1;1;1;102;106;1;1;10;125;1;1;15;148;1;1;0;0;0;0;0;0;1;1;1;1;1;0;1
15337;8;Cleric Powerups only 2;16610;3;3;1;1;1;30;15;1;1;34;365;1;1;15;250;1;1;4;1;0;0;0;1;0;0;1;2;0;1;0
15338;8;Knight Powerups only 2;25175;3;3;1;1;1;30;10;1;1;10;125;1;1;63;375;1;1;0;1;1;0;0;0;0;1;0;1;2;1;1
15339;8;Balanced provider tier 2;13863;3;3;1;1;1;54;70;1;1;18;152;1;1;31;237;1;1;4;0;0;1;0;1;0;1;0;1;0;0;1
15340;8;Random provider tier 2;16760;3;3;1;1;1;78;90;1;1;23;250;1;1;14;285;1;1;8;0;0;0;0;1;0;0;1;1;0;1;1
15341;8;Ranger Powerups only 3;26733;3;3;1;1;1;138;181;1;1;10;69;1;1;15;71;1;1;4;0;0;0;0;0;1;3;2;0;0;0;1
15342;8;Cleric Powerups only 3;5663;3;3;1;1;1;30;48;1;1;46;53;1;1;15;119;1;1;8;0;1;0;0;1;0;1;3;0;1;1;0
15343;8;Knight Powerups only 3;64955;3;3;1;1;1;30;50;1;1;10;125;1;1;87;715;1;1;0;0;0;1;0;0;0;1;3;0;1;0;1
15344;8;Balanced provider tier 3;11977;3;3;1;1;1;66;79;1;1;22;139;1;1;39;95;1;1;0;0;2;1;0;0;1;0;0;1;0;0;0
15345;8;Random provider tier 3;8028;3;3;1;1;1;54;49;1;1;47;78;1;1;22;78;1;1;4;2;1;0;0;0;0;0;1;2;1;0;0
15346;8;Ranger Powerups only 4;48179;3;3;1;1;1;174;256;1;1;10;44;1;1;15;213;1;1;0;0;1;1;0;0;1;0;0;1;0;1;0
15347;8;Cleric Powerups only 4;18057;3;3;1;1;1;30;2;1;1;58;294;1;1;15;63;1;1;4;0;1;1;0;0;0;1;0;0;0;2;1
15348;8;Knight Powerups only 4;109380;3;3;1;1;1;30;23;1;1;10;102;1;1;111;970;1;1;12;0;3;0;0;0;0;1;1;0;2;1;0
15349;8;Balanced provider tier 4;29214;3;3;1;1;1;78;18;1;1;26;267;1;1;47;444;1;1;8;0;2;1;0;0;0;0;1;1;0;0;0
15350;8;Random provider tier 4;26216;3;3;1;1;1;90;70;1;1;39;294;1;1;26;325;1;1;0;0;0;0;0;0;0;0;1;2;2;2;0
15351;8;No powerups;2865;3;3;1;1;1;30;50;1;1;10;51;1;1;15;57;1;1;0;0;1;0;0;0;1;0;2;0;2;2;0
15352;8;Ranger Powerups only 1;5786;3;3;1;1;1;66;36;1;1;10;125;1;1;15;144;1;1;4;1;0;2;0;0;0;1;2;0;1;0;0
15353;8;Cleric Powerups only 1;4012;3;3;1;1;1;30;26;1;1;22;31;1;1;15;170;1;1;0;0;2;1;0;0;1;0;2;0;0;0;0
15354;8;Knight Powerups only 1;8977;3;3;1;1;1;30;13;1;1;10;67;1;1;39;203;1;1;8;2;0;0;0;0;1;0;0;0;2;1;1
15355;8;Balanced provider tier 1;11734;3;3;1;1;1;42;70;1;1;14;132;1;1;23;302;1;1;4;1;0;0;0;0;0;1;1;1;1;1;1
15356;8;Random provider tier 1;3982;3;3;1;1;1;30;86;1;1;23;32;1;1;18;37;1;1;8;1;1;0;0;0;0;1;0;0;2;0;2
15357;8;Ranger Powerups only 2;17509;3;3;1;1;1;102;132;1;1;10;64;1;1;15;227;1;1;0;1;0;0;0;0;1;2;0;0;1;2;1
15358;8;Cleric Powerups only 2;10779;3;3;1;1;1;30;13;1;1;34;216;1;1;15;203;1;1;0;0;1;0;0;0;0;1;1;0;1;1;2
15359;8;Knight Powerups only 2;13257;3;3;1;1;1;30;50;1;1;10;111;1;1;63;169;1;1;0;0;3;0;0;0;0;0;3;1;0;0;0
15360;8;Balanced provider tier 2;19210;3;3;1;1;1;54;90;1;1;18;160;1;1;31;370;1;1;8;0;1;0;0;0;1;0;0;0;0;0;2
15361;8;Random provider tier 2;22694;3;3;1;1;1;42;13;1;1;47;434;1;1;14;125;1;1;4;0;0;0;0;1;0;2;1;0;1;0;2
15362;8;Ranger Powerups only 3;7907;3;3;1;1;1;138;44;1;1;10;125;1;1;15;39;1;1;4;0;0;0;0;0;1;0;5;0;1;0;0
15363;8;Cleric Powerups only 3;26705;3;3;1;1;1;30;50;1;1;46;485;1;1;15;193;1;1;4;0;1;1;0;1;0;1;0;1;0;1;0
15364;8;Knight Powerups only 3;70180;3;3;1;1;1;30;36;1;1;10;37;1;1;87;790;1;1;8;1;1;2;0;0;0;2;0;0;1;0;0
15365;8;Balanced provider tier 3;11732;3;3;1;1;1;66;49;1;1;22;53;1;1;39;188;1;1;8;2;0;2;0;0;0;0;0;0;0;0;1
15366;8;Random provider tier 3;20281;3;3;1;1;1;42;62;1;1;55;261;1;1;22;151;1;1;4;1;1;0;0;1;0;0;0;1;0;1;1
15367;8;Ranger Powerups only 4;10140;3;3;1;1;1;174;35;1;1;10;90;1;1;15;210;1;1;0;1;2;0;0;0;0;0;1;0;1;0;2
15368;8;Cleric Powerups only 4;38840;3;3;1;1;1;30;28;1;1;58;605;1;1;15;194;1;1;0;2;1;0;0;1;0;2;1;1;2;0;0
15369;8;Knight Powerups only 4;29521;3;3;1;1;1;30;4;1;1;10;43;1;1;111;261;1;1;4;1;1;1;0;0;0;0;0;1;0;0;1
15370;8;Balanced provider tier 4;30492;3;3;1;1;1;78;18;1;1;26;233;1;1;47;490;1;1;0;1;0;1;0;0;1;0;1;0;1;0;1
15371;8;Random provider tier 4;17633;3;3;1;1;1;54;114;1;1;39;229;1;1;38;67;1;1;4;2;1;0;0;0;0;2;1;1;1;1;0
15372;8;No powerups;1835;3;3;1;1;1;30;9;1;1;10;125;1;1;15;21;1;1;8;0;1;1;0;1;0;3;1;0;1;0;0
15373;8;Ranger Powerups only 1;6082;3;3;1;1;1;66;77;1;1;10;70;1;1;15;20;1;1;4;0;1;0;0;0;1;1;1;1;0;1;0
15374;8;Cleric Powerups only 1;3586;3;3;1;1;1;30;15;1;1;22;103;1;1;15;58;1;1;4;0;1;2;0;1;0;0;1;0;1;0;0
15375;8;Knight Powerups only 1;18280;3;3;1;1;1;30;38;1;1;10;37;1;1;39;430;1;1;4;0;0;1;0;0;0;1;0;1;0;1;1
15376;8;Balanced provider tier 1;6150;3;3;1;1;1;42;70;1;1;14;65;1;1;23;100;1;1;4;1;1;1;0;0;1;0;0;0;0;0;1
15377;8;Random provider tier 1;6801;3;3;1;1;1;30;43;1;1;39;99;1;1;10;165;1;1;0;1;1;1;0;0;1;0;0;0;1;0;1
15378;8;Ranger Powerups only 2;16275;3;3;1;1;1;102;120;1;1;10;87;1;1;15;211;1;1;0;0;0;1;0;1;0;0;0;0;0;1;2
15379;8;Cleric Powerups only 2;13745;3;3;1;1;1;30;20;1;1;34;365;1;1;15;49;1;1;0;0;1;0;0;1;0;1;1;2;1;0;0
15380;8;Knight Powerups only 2;27684;3;3;1;1;1;30;44;1;1;10;66;1;1;63;408;1;1;0;0;1;1;0;1;0;0;0;0;0;0;2
15381;8;Balanced provider tier 2;6715;3;3;1;1;1;54;11;1;1;18;49;1;1;31;169;1;1;4;0;1;0;0;0;0;2;2;0;1;1;1
15382;8;Random provider tier 2;8396;3;3;1;1;1;78;90;1;1;23;44;1;1;14;26;1;1;4;1;0;3;0;0;0;0;0;0;0;1;0
15383;8;Ranger Powerups only 3;15117;3;3;1;1;1;138;94;1;1;10;42;1;1;15;115;1;1;4;1;1;1;0;0;0;2;1;0;0;0;1
15384;8;Cleric Powerups only 3;7999;3;3;1;1;1;30;32;1;1;46;94;1;1;15;181;1;1;8;0;1;1;0;0;1;0;0;0;0;0;1
15385;8;Knight Powerups only 3;6455;3;3;1;1;1;30;41;1;1;10;44;1;1;87;55;1;1;0;1;0;0;0;0;1;1;0;2;2;0;0
15386;8;Balanced provider tier 3;20901;3;3;1;1;1;66;110;1;1;22;129;1;1;39;277;1;1;0;0;0;2;0;0;0;0;0;1;0;0;1
15387;8;Random provider tier 3;19036;3;3;1;1;1;54;28;1;1;39;286;1;1;26;245;1;1;0;0;1;0;0;1;0;0;2;1;0;0;1
15388;8;Ranger Powerups only 4;12988;3;3;1;1;1;174;52;1;1;10;19;1;1;15;250;1;1;0;0;0;0;0;0;0;0;1;1;0;1;2
15389;8;Cleric Powerups only 4;35552;3;3;1;1;1;30;47;1;1;58;524;1;1;15;250;1;1;4;1;0;2;0;0;0;2;1;0;0;1;0
15390;8;Knight Powerups only 4;109670;3;3;1;1;1;30;25;1;1;10;125;1;1;111;970;1;1;8;1;0;1;0;1;0;0;2;0;1;1;0
15391;8;Balanced provider tier 4;36420;3;3;1;1;1;78;130;1;1;26;125;1;1;47;490;1;1;0;0;0;0;0;1;0;0;2;0;2;2;1
15392;8;Random provider tier 4;23057;3;3;1;1;1;90;46;1;1;31;437;1;1;30;179;1;1;4;2;1;1;0;1;0;1;1;0;0;1;0
15393;8;No powerups;5190;3;3;1;1;1;30;43;1;1;10;96;1;1;15;196;1;1;0;1;0;0;0;1;0;0;0;1;1;2;1
15394;8;Ranger Powerups only 1;9555;3;3;1;1;1;66;110;1;1;10;36;1;1;15;129;1;1;0;1;0;0;0;0;1;1;3;0;0;0;1
15395;8;Cleric Powerups only 1;7055;3;3;1;1;1;30;28;1;1;22;245;1;1;15;55;1;1;4;0;0;1;0;1;0;0;0;0;1;0;2
15396;8;Knight Powerups only 1;12216;3;3;1;1;1;30;33;1;1;10;54;1;1;39;274;1;1;4;0;2;1;0;1;0;1;2;0;0;0;0
15397;8;Balanced provider tier 1;12380;3;3;1;1;1;42;70;1;1;14;165;1;1;23;310;1;1;0;1;0;2;0;1;0;0;0;0;1;0;1
15398;8;Random provider tier 1;9173;3;3;1;1;1;42;50;1;1;23;229;1;1;14;129;1;1;4;0;1;1;0;0;0;0;2;0;1;0;1
15399;8;Ranger Powerups only 2;10532;3;3;1;1;1;102;61;1;1;10;125;1;1;15;204;1;1;8;0;2;0;0;1;0;0;0;0;0;0;2
15400;8;Cleric Powerups only 2;9735;3;3;1;1;1;30;50;1;1;34;225;1;1;15;39;1;1;0;0;0;1;0;1;0;2;2;1;0;0;0
15401;8;Knight Powerups only 2;17969;3;3;1;1;1;30;6;1;1;10;59;1;1;63;273;1;1;0;2;1;0;0;0;0;2;1;1;0;0;1
15402;8;Balanced provider tier 2;18439;3;3;1;1;1;54;90;1;1;18;205;1;1;31;319;1;1;0;0;0;2;0;0;0;0;1;0;2;2;0
15403;8;Random provider tier 2;9297;3;3;1;1;1;42;31;1;1;15;335;1;1;30;99;1;1;4;1;0;2;0;1;0;1;1;0;1;0;0
15404;8;Ranger Powerups only 3;31604;3;3;1;1;1;138;208;1;1;10;125;1;1;15;110;1;1;0;0;0;0;0;0;0;0;0;2;0;2;1
15405;8;Cleric Powerups only 3;21065;3;3;1;1;1;30;50;1;1;46;410;1;1;15;47;1;1;0;0;0;1;0;0;1;1;0;0;1;1;1
15406;8;Knight Powerups only 3;26436;3;3;1;1;1;30;50;1;1;10;75;1;1;87;278;1;1;4;0;0;1;0;0;0;1;0;1;0;1;1
15407;8;Balanced provider tier 3;20997;3;3;1;1;1;66;110;1;1;22;183;1;1;39;249;1;1;0;4;0;0;0;0;0;1;0;0;1;1;2
15408;8;Random provider tier 3;14303;3;3;1;1;1;78;66;1;1;23;77;1;1;26;284;1;1;0;1;2;1;0;1;0;1;0;0;0;2;0
15409;8;Ranger Powerups only 4;12428;3;3;1;1;1;174;62;1;1;10;17;1;1;15;98;1;1;0;2;1;1;0;0;1;3;0;0;1;0;0
15410;8;Cleric Powerups only 4;24822;3;3;1;1;1;30;50;1;1;58;339;1;1;15;244;1;1;0;1;0;1;0;0;1;1;1;1;0;0;0
15411;8;Knight Powerups only 4;79520;3;3;1;1;1;30;50;1;1;10;32;1;1;111;700;1;1;4;2;0;0;0;0;0;0;1;0;1;1;2
15412;8;Balanced provider tier 4;19110;3;3;1;1;1;78;56;1;1;26;285;1;1;47;156;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1
15413;8;Random provider tier 4;23457;3;3;1;1;1;90;130;1;1;23;149;1;1;34;245;1;1;0;0;0;1;0;0;0;0;1;2;0;1;0
15414;8;No powerups;6500;3;3;1;1;1;30;50;1;1;10;125;1;1;15;250;1;1;0;0;1;1;0;0;0;0;1;1;0;0;1
15415;8;Ranger Powerups only 1;6863;3;3;1;1;1;66;78;1;1;10;101;1;1;15;47;1;1;0;0;0;1;0;0;0;1;1;1;1;2;0
15416;8;Cleric Powerups only 1;4120;3;3;1;1;1;30;10;1;1;22;130;1;1;15;64;1;1;8;0;1;0;0;1;0;1;1;0;1;3;0
15417;8;Knight Powerups only 1;4813;3;3;1;1;1;30;50;1;1;10;31;1;1;39;77;1;1;4;0;1;2;0;0;0;0;1;0;3;0;0
15418;8;Balanced provider tier 1;6201;3;3;1;1;1;42;70;1;1;14;159;1;1;23;45;1;1;0;1;0;1;0;0;0;0;0;1;1;1;1
15419;8;Random provider tier 1;5966;3;3;1;1;1;30;75;1;1;31;114;1;1;14;13;1;1;4;1;0;0;0;0;1;1;0;2;1;0;0
15420;8;Ranger Powerups only 2;21735;3;3;1;1;1;102;170;1;1;10;111;1;1;15;219;1;1;4;0;0;0;0;0;0;3;1;0;0;1;2
15421;8;Cleric Powerups only 2;9958;3;3;1;1;1;30;50;1;1;34;187;1;1;15;140;1;1;8;1;1;1;0;0;0;0;1;1;1;0;0
15422;8;Knight Powerups only 2;37913;3;3;1;1;1;30;46;1;1;10;119;1;1;63;561;1;1;0;2;2;1;0;0;1;0;0;0;2;0;0
15423;8;Balanced provider tier 2;4113;3;3;1;1;1;54;22;1;1;18;23;1;1;31;81;1;1;0;2;0;0;0;0;1;1;1;1;1;1;0
15424;8;Random provider tier 2;12480;3;3;1;1;1;54;93;1;1;39;132;1;1;14;165;1;1;0;1;0;1;0;0;1;0;2;0;1;1;0
15425;8;Ranger Powerups only 3;36330;3;3;1;1;1;138;230;1;1;10;84;1;1;15;250;1;1;4;1;2;1;0;0;0;2;1;0;2;0;0
15426;8;Cleric Powerups only 3;26405;3;3;1;1;1;30;50;1;1;46;485;1;1;15;173;1;1;4;0;1;1;0;0;0;0;0;1;1;0;1
15427;8;Knight Powerups only 3;24741;3;3;1;1;1;30;38;1;1;10;72;1;1;87;263;1;1;4;2;2;0;0;1;0;1;0;1;0;1;0
15428;8;Balanced provider tier 3;12780;3;3;1;1;1;66;85;1;1;22;216;1;1;39;62;1;1;0;2;1;1;0;0;0;0;1;1;0;1;0
15429;8;Random provider tier 3;17942;3;3;1;1;1;66;73;1;1;39;310;1;1;22;47;1;1;4;0;0;0;0;0;0;1;0;2;2;0;1
15430;8;Ranger Powerups only 4;11878;3;3;1;1;1;174;57;1;1;10;82;1;1;15;76;1;1;0;1;1;1;0;0;0;0;1;0;1;1;1
15431;8;Cleric Powerups only 4;39155;3;3;1;1;1;30;50;1;1;58;605;1;1;15;171;1;1;0;0;0;1;0;0;0;0;0;2;0;0;1
15432;8;Knight Powerups only 4;109150;3;3;1;1;1;30;32;1;1;10;52;1;1;111;970;1;1;8;2;3;0;0;0;0;2;0;0;0;0;1
15433;8;Balanced provider tier 4;21308;3;3;1;1;1;78;45;1;1;26;276;1;1;47;226;1;1;0;1;1;0;0;0;1;1;1;1;0;1;0
15434;8;Random provider tier 4;25902;3;3;1;1;1;54;106;1;1;63;272;1;1;26;117;1;1;0;1;0;1;0;0;1;1;1;0;0;0;1
15435;8;No powerups;2285;3;3;1;1;1;30;4;1;1;10;125;1;1;15;61;1;1;8;0;2;1;0;0;0;0;0;1;0;1;0
15436;8;Ranger Powerups only 1;3809;3;3;1;1;1;66;14;1;1;10;125;1;1;15;109;1;1;0;0;0;2;0;0;1;0;0;1;0;0;0
15437;8;Cleric Powerups only 1;9650;3;3;1;1;1;30;17;1;1;22;245;1;1;15;250;1;1;0;0;1;1;0;1;0;0;1;1;0;1;0
15438;8;Knight Powerups only 1;15293;3;3;1;1;1;30;17;1;1;10;125;1;1;39;347;1;1;0;2;1;0;0;1;0;2;2;0;0;0;1
15439;8;Balanced provider tier 1;9811;3;3;1;1;1;42;28;1;1;14;165;1;1;23;275;1;1;0;0;1;0;0;0;1;2;0;1;2;1;0
15440;8;Random provider tier 1;6164;3;3;1;1;1;30;50;1;1;31;94;1;1;14;125;1;1;8;0;0;0;0;0;1;0;2;0;0;1;1
15441;8;Ranger Powerups only 2;12785;3;3;1;1;1;102;95;1;1;10;95;1;1;15;143;1;1;16;0;0;1;0;1;0;0;2;0;0;1;0
15442;8;Cleric Powerups only 2;8089;3;3;1;1;1;30;24;1;1;34;166;1;1;15;115;1;1;0;2;0;0;0;1;0;0;0;1;0;0;2
15443;8;Knight Powerups only 2;40110;3;3;1;1;1;30;19;1;1;10;111;1;1;63;610;1;1;4;3;0;0;0;0;0;0;1;1;2;2;0
15444;8;Balanced provider tier 2;10527;3;3;1;1;1;54;89;1;1;18;137;1;1;31;105;1;1;4;1;0;1;0;0;0;0;1;2;0;0;0
15445;8;Random provider tier 2;10116;3;3;1;1;1;78;7;1;1;15;296;1;1;18;285;1;1;12;0;0;1;0;1;0;0;0;0;3;0;1
15446;8;Ranger Powerups only 3;32210;3;3;1;1;1;138;230;1;1;10;20;1;1;15;18;1;1;0;0;2;0;0;0;0;0;0;3;0;0;0
15447;8;Cleric Powerups only 3;6388;3;3;1;1;1;30;12;1;1;46;73;1;1;15;178;1;1;4;4;0;0;0;0;0;0;0;1;1;1;1
15448;8;Knight Powerups only 3;49628;3;3;1;1;1;30;6;1;1;10;125;1;1;87;554;1;1;0;0;0;0;0;0;0;0;0;3;0;2;0
15449;8;Balanced provider tier 3;13459;3;3;1;1;1;66;76;1;1;22;70;1;1;39;177;1;1;8;0;1;1;0;1;0;0;1;0;0;0;1
15450;8;Random provider tier 3;6820;3;3;1;1;1;78;29;1;1;47;24;1;1;14;245;1;1;0;0;1;0;0;0;1;1;1;1;1;1;0
15451;8;Ranger Powerups only 4;9336;3;3;1;1;1;174;29;1;1;10;54;1;1;15;250;1;1;0;0;0;1;0;1;0;0;1;1;0;0;1
15452;8;Cleric Powerups only 4;31866;3;3;1;1;1;30;7;1;1;58;522;1;1;15;92;1;1;0;0;1;0;0;0;0;0;0;3;0;1;0
15453;8;Knight Powerups only 4;72101;2;2.928237;1;1;0;30;14;1;1;10;53;1;1;111;641;0;0.9282371;0;2;0;0;0;0;1;0;3;1;0;0;0
15454;8;Balanced provider tier 4;19837;3;3;1;1;1;78;64;1;1;26;63;1;1;47;281;1;1;0;2;1;2;0;0;0;1;0;0;1;1;0
15455;8;Random provider tier 4;15060;3;3;1;1;1;66;127;1;1;31;148;1;1;38;55;1;1;0;0;1;0;0;0;1;0;0;1;0;1;1
15456;8;No powerups;1300;3;3;1;1;1;30;4;1;1;10;97;1;1;15;14;1;1;4;1;0;0;0;0;0;0;0;0;0;3;2
15457;8;Ranger Powerups only 1;6362;3;3;1;1;1;66;27;1;1;10;83;1;1;15;250;1;1;8;1;0;0;0;0;0;0;1;0;1;3;1
15458;8;Cleric Powerups only 1;8154;3;3;1;1;1;30;50;1;1;22;132;1;1;15;250;1;1;0;0;0;1;0;0;0;0;0;2;0;0;1
