sep=;
Test Index;Monster Tier;Party config;Party Strength;Max HP lost;HP lost;Ranger killed;Cleric killed;Knight killed;Ranger attack;Ranger HP;Ranger Max HP lost;Ranger HP lost;Cleric attack;Cleric HP;Cleric Max HP lost;Cleric HP lost;Knight attack;Knight HP;Knight Max HP lost;Knight HP lost;Minion Count;Brute Count;Brute elite Count;Brute boss Count;Leader Count;Leader elite Count;Leader boss Count;Lurker Count;Lurker elite Count;Lurker boss Count;Sniper Count;Sniper elite  Count;Sniper boss Count
8336;4;Random provider tier 4;16233;2.034483;3;0;1;1;54;58;0.03448276;1;71;121;1;1;22;205;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0
8337;4;No powerups;4135;3;3;1;1;1;30;37;1;1;10;61;1;1;15;161;1;1;8;0;1;0;0;1;0;0;1;0;0;0;0
8338;4;Ranger Powerups only 1;8431;3;3;1;1;1;66;86;1;1;10;118;1;1;15;105;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0
8339;4;Cleric Powerups only 1;6319;3;3;1;1;1;30;50;1;1;22;142;1;1;15;113;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
8340;4;Knight Powerups only 1;6811;3;3;1;1;1;30;42;1;1;10;52;1;1;39;129;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0
8341;4;Balanced provider tier 1;9254;3;3;1;1;1;42;9;1;1;14;151;1;1;23;294;1;1;0;0;0;0;0;1;0;1;2;0;1;0;0
8342;4;Random provider tier 1;5362;3;3;1;1;1;30;41;1;1;31;80;1;1;14;118;1;1;4;2;0;0;0;0;0;2;1;0;1;0;0
8343;4;Ranger Powerups only 2;19892;3;3;1;1;1;102;146;1;1;10;125;1;1;15;250;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
8344;4;Cleric Powerups only 2;13685;3;3;1;1;1;30;25;1;1;34;365;1;1;15;35;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
8345;4;Knight Powerups only 2;35643;0.5262612;2;0;0;0;30;41;0.4634146;1;10;33;0;0;63;541;0.06284658;1;0;1;0;1;0;0;0;1;1;0;0;0;0
8346;4;Balanced provider tier 2;19228;3;3;1;1;1;54;90;1;1;18;161;1;1;31;370;1;1;4;0;0;0;0;1;0;1;0;1;0;0;0
8347;4;Random provider tier 2;12740;3;3;1;1;1;30;149;1;1;55;144;1;1;14;25;1;1;0;2;0;0;0;1;0;0;0;1;0;0;0
8348;4;Ranger Powerups only 3;36340;0.5434783;1.823529;0;0;0;138;230;0.5434783;1;10;85;0;0.8235294;15;250;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0
8349;4;Cleric Powerups only 3;15683;3;3;1;1;1;30;50;1;1;46;293;1;1;15;47;1;1;4;1;0;0;0;1;0;0;0;0;0;0;1
8350;4;Knight Powerups only 3;12704;3;3;1;1;1;30;28;1;1;10;125;1;1;87;122;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0
8351;4;Balanced provider tier 3;14225;2;2.638743;1;1;0;66;21;1;1;22;245;1;1;39;191;0;0.6387435;0;1;0;0;0;0;1;1;0;0;0;1;0
8352;4;Random provider tier 3;27426;1.309091;2.410256;1;0;0;42;3;1;1;39;550;0.3090909;1;30;195;0;0.4102564;0;0;0;0;0;1;0;1;2;0;1;0;0
8353;4;Ranger Powerups only 4;46945;1.892405;3;0;0;1;174;260;0.5;1;10;79;0.3924051;1;15;61;1;1;8;1;0;0;0;0;0;1;0;0;2;1;0
8354;4;Cleric Powerups only 4;20756;1;1.809185;1;0;0;30;12;1;1;58;287;0;0.1811847;15;250;0;0.628;4;1;1;0;0;0;1;0;0;0;0;0;0
8355;4;Knight Powerups only 4;71123;2.105845;3;1;1;0;30;7;1;1;10;65;1;1;111;633;0.1058452;1;4;0;1;0;0;0;0;0;0;0;1;2;0
8356;4;Balanced provider tier 4;33483;0.3076923;1.638255;0;0;0;78;130;0.3076923;1;26;285;0;0.2105263;47;339;0;0.4277286;0;0;0;0;0;0;0;1;2;0;1;1;0
8357;4;Random provider tier 4;21344;1.538462;2;1;0;0;126;141;1;1;31;26;0.5384616;1;18;154;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
8358;4;No powerups;5270;3;3;1;1;1;30;9;1;1;10;125;1;1;15;250;1;1;0;0;0;0;0;0;0;2;0;0;0;1;1
8359;4;Ranger Powerups only 1;11768;3;3;1;1;1;66;108;1;1;10;89;1;1;15;250;1;1;0;0;0;0;0;1;0;2;0;0;0;0;1
8360;4;Cleric Powerups only 1;9560;3;3;1;1;1;30;14;1;1;22;245;1;1;15;250;1;1;4;0;0;0;0;0;0;1;0;0;2;0;1
8361;4;Knight Powerups only 1;17639;3;3;1;1;1;30;25;1;1;10;125;1;1;39;401;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0
8362;4;Balanced provider tier 1;10678;3;3;1;1;1;42;70;1;1;14;165;1;1;23;236;1;1;4;0;1;0;0;0;0;0;2;0;1;0;0
8363;4;Random provider tier 1;8702;3;3;1;1;1;42;50;1;1;31;182;1;1;10;96;1;1;8;0;1;0;0;0;0;0;0;0;0;2;0
8364;4;Ranger Powerups only 2;21425;3;3;1;1;1;102;170;1;1;10;80;1;1;15;219;1;1;0;0;0;1;0;0;0;2;1;0;0;0;0
8365;4;Cleric Powerups only 2;12100;3;3;1;1;1;30;45;1;1;34;220;1;1;15;218;1;1;0;1;0;0;0;1;0;1;1;0;0;1;0
8366;4;Knight Powerups only 2;15661;1.956522;2;0;1;0;30;50;0;0;10;112;1;1;63;207;0.9565217;1;0;0;1;1;0;0;0;0;0;0;0;1;0
8367;4;Balanced provider tier 2;14432;3;3;1;1;1;54;29;1;1;18;205;1;1;31;296;1;1;0;2;0;0;0;1;0;1;1;0;1;0;0
8368;4;Random provider tier 2;18576;3;3;1;1;1;42;90;1;1;39;360;1;1;18;42;1;1;0;0;0;0;0;1;0;1;0;1;1;0;0
8369;4;Ranger Powerups only 3;20801;0.5151515;1.834157;0;0;0;138;132;0.5151515;1;10;125;0;0.16;15;89;0;0.6741573;0;0;0;0;0;0;1;0;1;0;2;0;0
8370;4;Cleric Powerups only 3;9193;3;3;1;1;1;30;20;1;1;46;148;1;1;15;119;1;1;4;1;0;0;0;0;0;0;1;1;0;0;0
8371;4;Knight Powerups only 3;71159;1;1.786226;1;0;0;30;48;1;1;10;125;0;0.48;87;787;0;0.3062262;0;0;1;0;0;1;0;0;0;0;2;1;0
8372;4;Balanced provider tier 3;20869;3;3;1;1;1;66;110;1;1;22;241;1;1;39;213;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0
8373;4;Random provider tier 3;15032;3;3;1;1;1;102;62;1;1;31;210;1;1;14;157;1;1;4;0;0;0;0;1;0;1;0;0;0;2;0
8374;4;Ranger Powerups only 4;6342;3;3;1;1;1;174;28;1;1;10;21;1;1;15;84;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
8375;4;Cleric Powerups only 4;36526;1.16;2.765125;1;0;0;30;6;1;1;58;562;0;0.7651246;15;250;0.16;1;8;0;0;0;0;0;0;1;1;0;1;1;0
8376;4;Knight Powerups only 4;55436;1.36;2.021008;1;0;0;30;45;1;1;10;125;0.36;1;111;476;0;0.0210084;4;0;1;0;0;0;0;1;0;1;0;0;0
8377;4;Balanced provider tier 4;31875;1.621053;1.805102;1;0;0;78;19;1;1;26;285;0.6210526;0.6210526;47;489;0;0.1840491;0;0;0;1;0;0;1;0;0;0;0;0;0
8378;4;Random provider tier 4;11426;1.5;2;1;0;0;54;36;1;1;63;134;0.5;1;26;40;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0
8379;4;No powerups;5190;3;3;1;1;1;30;22;1;1;10;78;1;1;15;250;1;1;0;1;0;0;0;0;0;2;1;0;1;1;0
8380;4;Ranger Powerups only 1;7877;3;3;1;1;1;66;52;1;1;10;77;1;1;15;245;1;1;4;1;1;0;0;0;0;0;1;0;0;1;0
8381;4;Cleric Powerups only 1;8405;3;3;1;1;1;30;8;1;1;22;245;1;1;15;185;1;1;4;0;1;0;0;0;0;1;0;1;0;0;0
8382;4;Knight Powerups only 1;18740;2.197675;3;1;1;0;30;31;1;1;10;104;1;1;39;430;0.1976744;1;4;0;0;0;0;0;0;0;1;1;1;0;0
8383;4;Balanced provider tier 1;4684;3;3;1;1;1;42;10;1;1;14;22;1;1;23;172;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0
8384;4;Random provider tier 1;8644;3;3;1;1;1;54;46;1;1;23;250;1;1;10;41;1;1;0;0;0;1;0;0;0;0;0;0;0;2;0
8385;4;Ranger Powerups only 2;15479;3;3;1;1;1;102;117;1;1;10;125;1;1;15;153;1;1;4;0;0;0;0;1;0;0;1;0;1;1;0
8386;4;Cleric Powerups only 2;15245;2.767123;3;1;0;1;30;50;1;1;34;365;0.7671233;1;15;89;1;1;0;2;0;0;0;0;1;1;0;0;1;0;0
8387;4;Knight Powerups only 2;40780;1;1.773771;1;0;0;30;49;1;1;10;88;0;0;63;610;0;0.7737705;0;1;0;0;0;0;0;1;0;1;0;1;0
8388;4;Balanced provider tier 2;17158;2.216216;3;1;1;0;54;53;1;1;18;157;1;1;31;370;0.2162162;1;0;0;1;0;0;0;1;1;0;0;1;0;0
8389;4;Random provider tier 2;22074;3;3;1;1;1;30;90;1;1;39;490;1;1;22;12;1;1;0;1;1;0;0;1;0;0;0;0;1;1;0
8390;4;Ranger Powerups only 3;29076;1;1.06;1;0;0;138;177;1;1;10;90;0;0;15;250;0;0.06;4;1;1;0;0;1;0;0;0;0;0;1;0
8391;4;Cleric Powerups only 3;11936;3;3;1;1;1;30;3;1;1;46;176;1;1;15;250;1;1;0;1;0;0;0;0;1;1;0;0;0;1;0
8392;4;Knight Powerups only 3;62879;0;0.7925743;0;0;0;30;33;0;0.6060606;10;125;0;0;87;697;0;0.1865136;4;0;0;0;0;1;0;1;0;1;0;0;0
8393;4;Balanced provider tier 3;7961;3;3;1;1;1;66;10;1;1;22;245;1;1;39;49;1;1;4;1;0;0;0;0;1;1;0;0;1;0;0
8394;4;Random provider tier 3;7491;3;3;1;1;1;90;22;1;1;31;129;1;1;18;84;1;1;4;0;0;0;0;0;0;1;1;0;4;0;0
8395;4;Ranger Powerups only 4;44756;1.384116;2.690377;0;0;0;174;239;0;0.6903766;10;44;0.8181818;1;15;182;0.5659341;1;0;0;0;0;0;0;0;0;1;0;2;2;0
8396;4;Cleric Powerups only 4;30889;2.470842;3;1;0;1;30;16;1;1;58;463;0.4708423;1;15;237;1;1;0;3;1;0;0;0;0;0;1;0;1;0;0
8397;4;Knight Powerups only 4;78462;2;2.67341;1;1;0;30;46;1;1;10;27;1;1;111;692;0;0.6734104;0;0;0;0;0;1;0;0;0;0;0;1;1
8398;4;Balanced provider tier 4;13082;1.457364;2;1;0;0;78;50;1;1;26;129;0.4573644;1;47;124;0;0;4;1;0;0;0;0;1;1;0;0;1;0;0
8399;4;Random provider tier 4;22074;3;3;1;1;1;90;28;1;1;31;444;1;1;30;193;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1
8400;5;No powerups;5080;3;3;1;1;1;30;41;1;1;10;10;1;1;15;250;1;1;0;0;0;1;0;0;0;1;0;1;1;0;0
8401;5;Ranger Powerups only 1;5865;3;3;1;1;1;66;40;1;1;10;27;1;1;15;197;1;1;8;0;0;1;0;1;0;0;0;0;0;1;0
8402;5;Cleric Powerups only 1;8732;3;3;1;1;1;30;48;1;1;22;161;1;1;15;250;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2
8403;5;Knight Powerups only 1;10121;3;3;1;1;1;30;50;1;1;10;125;1;1;39;189;1;1;0;0;1;0;0;1;0;2;0;0;2;1;0
8404;5;Balanced provider tier 1;8931;3;3;1;1;1;42;70;1;1;14;9;1;1;23;255;1;1;0;0;0;0;0;0;1;1;0;0;1;2;0
8405;5;Random provider tier 1;7134;3;3;1;1;1;30;26;1;1;31;200;1;1;14;11;1;1;4;1;0;1;0;1;0;2;0;0;0;0;0
8406;5;Ranger Powerups only 2;7470;3;3;1;1;1;102;45;1;1;10;48;1;1;15;160;1;1;4;0;0;0;0;0;0;0;0;1;1;0;1
8407;5;Cleric Powerups only 2;14960;3;3;1;1;1;30;38;1;1;34;365;1;1;15;94;1;1;0;0;0;1;0;1;0;1;1;0;1;0;0
8408;5;Knight Powerups only 2;37852;2;2.97561;1;1;0;30;50;1;1;10;19;1;1;63;574;0;0.9756098;0;0;2;0;0;0;1;1;0;0;1;0;0
8409;5;Balanced provider tier 2;9209;3;3;1;1;1;54;73;1;1;18;98;1;1;31;113;1;1;0;0;0;1;0;0;1;2;0;0;0;0;0
8410;5;Random provider tier 2;16932;3;3;1;1;1;54;23;1;1;39;370;1;1;14;90;1;1;0;1;0;0;0;0;0;0;0;1;1;0;1
8411;5;Ranger Powerups only 3;26086;3;3;1;1;1;138;167;1;1;10;79;1;1;15;150;1;1;8;0;0;0;0;0;1;0;0;0;0;0;1
8412;5;Cleric Powerups only 3;24968;3;3;1;1;1;30;28;1;1;46;443;1;1;15;250;1;1;4;0;1;1;0;1;0;0;0;0;1;0;0
8413;5;Knight Powerups only 3;69860;2.203798;3;1;1;0;30;32;1;1;10;17;1;1;87;790;0.2037975;1;4;0;1;0;0;0;1;1;0;0;0;1;0
8414;5;Balanced provider tier 3;13448;3;3;1;1;1;66;24;1;1;22;245;1;1;39;166;1;1;0;2;0;0;0;1;0;0;0;0;2;0;1
8415;5;Random provider tier 3;12491;3;3;1;1;1;42;90;1;1;47;109;1;1;26;138;1;1;4;3;1;0;0;0;0;0;1;0;2;0;0
8416;5;Ranger Powerups only 4;33529;3;3;1;1;1;174;176;1;1;10;112;1;1;15;119;1;1;0;1;1;0;0;0;0;0;0;0;1;1;1
8417;5;Cleric Powerups only 4;34409;3;3;1;1;1;30;23;1;1;58;533;1;1;15;187;1;1;0;2;0;1;0;1;0;0;0;0;0;1;0
8418;5;Knight Powerups only 4;81338;1.04;1.780282;1;0;0;30;50;1;1;10;125;0.04;0.68;111;708;0;0.1002825;0;0;0;0;0;0;0;1;2;0;1;0;1
8419;5;Balanced provider tier 4;13687;3;3;1;1;1;78;16;1;1;26;285;1;1;47;107;1;1;0;0;1;0;0;0;0;0;0;1;0;0;1
8420;5;Random provider tier 4;38541;1.765123;3;1;0;0;78;122;1;1;63;411;0.4720195;1;18;174;0.2931035;1;0;1;0;0;0;0;0;0;1;0;1;1;1
8421;5;No powerups;6500;3;3;1;1;1;30;50;1;1;10;125;1;1;15;250;1;1;0;0;1;0;0;0;1;0;0;0;2;1;0
8422;5;Ranger Powerups only 1;11110;3;3;1;1;1;66;110;1;1;10;10;1;1;15;250;1;1;0;0;0;0;0;0;0;0;0;1;2;2;0
8423;5;Cleric Powerups only 1;5170;3;3;1;1;1;30;18;1;1;22;40;1;1;15;250;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0
8424;5;Knight Powerups only 1;15272;3;3;1;1;1;30;6;1;1;10;113;1;1;39;358;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0
8425;5;Balanced provider tier 1;4804;3;3;1;1;1;42;11;1;1;14;90;1;1;23;134;1;1;0;1;1;1;0;1;0;0;0;0;1;0;0
8426;5;Random provider tier 1;7377;3;3;1;1;1;54;60;1;1;15;189;1;1;14;93;1;1;0;1;2;0;0;1;0;1;1;0;0;0;0
8427;5;Ranger Powerups only 2;19105;3;3;1;1;1;102;170;1;1;10;73;1;1;15;69;1;1;4;1;1;0;0;0;0;0;0;1;0;1;0
8428;5;Cleric Powerups only 2;12166;3;3;1;1;1;30;21;1;1;34;229;1;1;15;250;1;1;4;2;0;0;0;0;1;1;0;0;0;1;0
8429;5;Knight Powerups only 2;22586;2.888199;3;1;1;0;30;35;1;1;10;125;1;1;63;322;0.8881987;1;0;1;2;0;0;1;0;1;0;0;2;0;0
8430;5;Balanced provider tier 2;11371;3;3;1;1;1;54;58;1;1;18;84;1;1;31;217;1;1;4;2;0;0;0;0;0;1;0;0;0;1;1
8431;5;Random provider tier 2;12148;3;3;1;1;1;54;23;1;1;31;310;1;1;18;72;1;1;8;2;1;0;0;0;0;1;1;0;1;0;0
8432;5;Ranger Powerups only 3;33810;3;3;1;1;1;138;230;1;1;10;51;1;1;15;104;1;1;4;0;0;1;0;0;0;0;0;0;1;0;1
8433;5;Cleric Powerups only 3;16428;2.020833;2.960227;1;0;0;30;18;1;1;46;288;0.7708333;1;15;176;0.25;0.9602273;0;1;1;0;0;0;1;1;1;0;0;0;0
8434;5;Knight Powerups only 3;58457;0.4583333;1.940031;0;0;0;30;48;0.4583333;1;10;125;0;0.16;87;641;0;0.7800312;4;2;0;0;0;1;0;0;0;1;1;0;0
8435;5;Balanced provider tier 3;20933;3;3;1;1;1;66;34;1;1;22;245;1;1;39;341;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0
8436;5;Random provider tier 3;20850;3;3;1;1;1;66;31;1;1;31;334;1;1;26;325;1;1;0;1;0;1;0;0;0;0;0;0;1;0;1
8437;5;Ranger Powerups only 4;50066;0.1583012;1.84;0;0;0;174;259;0.1583012;1;10;125;0;0;15;250;0;0.84;0;0;0;1;0;0;0;0;0;1;0;1;0
8438;5;Cleric Powerups only 4;35172;2;2.250482;1;0;1;30;44;1;1;58;519;0;0.2504817;15;250;1;1;4;0;1;1;0;1;0;1;0;0;0;0;0
8439;5;Knight Powerups only 4;69965;2.169106;3;1;1;0;30;15;1;1;10;125;1;1;111;615;0.1691057;1;8;0;0;0;0;1;0;0;0;0;0;1;1
8440;5;Balanced provider tier 4;31428;0.5873016;1.887755;0;0;0;78;63;0.5873016;1;26;134;0;0;47;490;0;0.8877551;0;0;0;0;0;0;0;4;0;1;2;0;0
8441;5;Random provider tier 4;39037;2.986717;3;1;0;1;102;130;1;1;47;527;0.9867173;1;18;56;1;1;0;0;0;0;0;0;0;2;0;1;2;1;0
8442;5;No powerups;3650;3;3;1;1;1;30;48;1;1;10;125;1;1;15;64;1;1;0;1;0;1;0;0;0;0;0;0;1;0;1
8443;5;Ranger Powerups only 1;8488;3;3;1;1;1;66;68;1;1;10;25;1;1;15;250;1;1;4;0;0;0;0;0;0;1;0;1;0;0;1
8444;5;Cleric Powerups only 1;9116;3;3;1;1;1;30;19;1;1;22;218;1;1;15;250;1;1;0;2;1;0;0;1;0;0;0;0;2;1;0
8445;5;Knight Powerups only 1;10696;3;3;1;1;1;30;48;1;1;10;52;1;1;39;224;1;1;0;0;0;0;0;0;1;0;0;1;2;0;0
8446;5;Balanced provider tier 1;10224;3;3;1;1;1;42;70;1;1;14;11;1;1;23;310;1;1;4;2;0;1;0;1;0;1;0;0;0;0;0
8447;5;Random provider tier 1;4555;3;3;1;1;1;30;90;1;1;23;29;1;1;18;66;1;1;0;0;0;0;0;0;1;2;0;1;0;0;0
8448;5;Ranger Powerups only 2;20660;3;3;1;1;1;102;170;1;1;10;125;1;1;15;138;1;1;0;3;0;1;0;0;0;1;0;0;0;1;0
8449;5;Cleric Powerups only 2;17330;3;3;1;1;1;30;39;1;1;34;365;1;1;15;250;1;1;4;2;0;0;0;1;0;1;0;1;0;0;0
8450;5;Knight Powerups only 2;20124;3;3;1;1;1;30;4;1;1;10;60;1;1;63;308;1;1;0;0;0;0;0;0;1;0;2;0;0;1;0
8451;5;Balanced provider tier 2;15366;2.268939;3;1;1;0;54;90;1;1;18;129;1;1;31;264;0.2689394;1;12;2;1;0;0;0;0;1;1;0;0;0;0
8452;5;Random provider tier 2;18580;3;3;1;1;1;42;130;1;1;31;370;1;1;22;75;1;1;8;0;1;0;0;0;1;0;1;0;0;0;0
8453;5;Ranger Powerups only 3;15989;3;3;1;1;1;138;88;1;1;10;125;1;1;15;173;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0
8454;5;Cleric Powerups only 3;23690;3;3;1;1;1;30;27;1;1;46;485;1;1;15;38;1;1;0;1;0;0;0;1;0;0;2;0;1;1;0
8455;5;Knight Powerups only 3;64494;2;2.980874;1;1;0;30;10;1;1;10;51;1;1;87;732;0;0.9808743;8;0;0;0;0;0;0;1;0;1;1;1;0
8456;5;Balanced provider tier 3;16707;2.098765;2.901235;1;0;1;66;104;1;1;22;162;0.09876543;0.9012346;39;161;1;1;0;0;1;0;0;0;1;1;0;0;1;1;0
8457;5;Random provider tier 3;21355;0.9432485;2;0;0;0;90;70;0.2857143;1;39;255;0;0;14;365;0.6575342;1;0;0;0;1;0;0;0;0;0;0;2;2;0
8458;5;Ranger Powerups only 4;42282;2.495413;3;0;1;1;174;218;0.4954129;1;10;60;1;1;15;250;1;1;0;1;0;1;0;0;0;0;0;0;1;2;0
8459;5;Cleric Powerups only 4;36710;3;3;1;1;1;30;30;1;1;58;605;1;1;15;48;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1
8460;5;Knight Powerups only 4;105269;2.119483;3;1;1;0;30;30;1;1;10;125;1;1;111;929;0.1194833;1;8;1;0;1;0;0;0;1;1;0;0;0;0
8461;5;Balanced provider tier 4;21205;3;3;1;1;1;78;22;1;1;26;285;1;1;47;257;1;1;4;0;1;0;0;0;0;0;2;0;1;1;0
8462;5;Random provider tier 4;33584;3;3;1;1;1;66;53;1;1;63;414;1;1;22;182;1;1;0;0;0;0;0;0;0;0;0;2;0;1;0
8463;5;No powerups;4185;3;3;1;1;1;30;31;1;1;10;21;1;1;15;203;1;1;4;1;1;0;0;0;0;0;1;0;0;0;1
8464;5;Ranger Powerups only 1;6264;3;3;1;1;1;66;79;1;1;10;30;1;1;15;50;1;1;4;1;1;0;0;1;0;0;0;1;0;0;0
8465;5;Cleric Powerups only 1;8675;3;3;1;1;1;30;36;1;1;22;245;1;1;15;147;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0
8466;5;Knight Powerups only 1;18500;3;3;1;1;1;30;16;1;1;10;125;1;1;39;430;1;1;4;0;0;0;0;1;0;1;2;0;0;1;0
8467;5;Balanced provider tier 1;5572;3;3;1;1;1;42;24;1;1;14;165;1;1;23;98;1;1;0;1;1;0;0;0;1;0;1;0;1;0;0
8468;5;Random provider tier 1;13810;3;3;1;1;1;30;63;1;1;31;310;1;1;14;165;1;1;4;1;0;0;0;1;0;0;0;1;2;0;0
8469;5;Ranger Powerups only 2;3686;3;3;1;1;1;102;13;1;1;10;125;1;1;15;74;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0
8470;5;Cleric Powerups only 2;10079;3;3;1;1;1;30;37;1;1;34;176;1;1;15;199;1;1;0;3;0;0;0;0;0;2;0;0;1;2;0
8471;5;Knight Powerups only 2;8741;3;3;1;1;1;30;25;1;1;10;125;1;1;63;107;1;1;0;0;1;0;0;1;0;0;0;0;0;3;0
8472;5;Balanced provider tier 2;14635;3;3;1;1;1;54;85;1;1;18;174;1;1;31;223;1;1;0;0;0;0;0;0;0;0;2;0;0;1;1
8473;5;Random provider tier 2;15636;3;3;1;1;1;78;22;1;1;31;370;1;1;10;245;1;1;0;1;0;1;0;1;0;1;1;0;0;0;0
8474;5;Ranger Powerups only 3;13658;3;3;1;1;1;138;86;1;1;10;86;1;1;15;62;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1
8475;5;Cleric Powerups only 3;16494;3;3;1;1;1;30;50;1;1;46;294;1;1;15;98;1;1;0;0;1;1;0;0;0;1;0;0;1;1;0
8476;5;Knight Powerups only 3;35850;3;3;1;1;1;30;15;1;1;10;60;1;1;87;400;1;1;8;0;0;1;0;0;1;0;0;0;0;0;0
8477;5;Balanced provider tier 3;12590;3;3;1;1;1;66;37;1;1;22;245;1;1;39;122;1;1;4;1;2;0;0;0;0;0;1;0;0;1;0
8478;5;Random provider tier 3;31406;2.636364;3;1;0;1;66;49;1;1;47;550;0.6363636;1;18;129;1;1;4;1;1;0;0;1;0;0;0;1;0;0;0
8479;5;Ranger Powerups only 4;32640;2.157895;3;1;1;0;174;170;1;1;10;21;1;1;15;190;0.1578947;1;4;0;0;0;0;0;1;1;1;0;2;0;0
8480;5;Cleric Powerups only 4;39740;3;3;1;1;1;30;43;1;1;58;605;1;1;15;224;1;1;0;0;0;1;0;0;0;0;2;0;0;1;0
8481;5;Knight Powerups only 4;16829;3;3;1;1;1;30;5;1;1;10;125;1;1;111;139;1;1;4;0;1;0;0;0;0;2;0;0;1;0;1
8482;5;Balanced provider tier 4;30809;2.345454;3;1;1;0;78;114;1;1;26;147;1;1;47;385;0.3454545;1;0;0;2;0;0;0;0;2;0;1;0;0;0
8483;5;Random provider tier 4;21036;3;3;1;1;1;102;77;1;1;31;286;1;1;26;166;1;1;8;2;0;1;0;0;0;0;0;0;0;1;0
8484;5;No powerups;4670;3;3;1;1;1;30;15;1;1;10;125;1;1;15;198;1;1;0;0;1;1;0;0;0;0;1;0;0;1;0
8485;5;Ranger Powerups only 1;10658;3;3;1;1;1;66;103;1;1;10;11;1;1;15;250;1;1;4;1;0;0;0;0;1;1;0;0;1;1;0
8486;5;Cleric Powerups only 1;9575;3;3;1;1;1;30;15;1;1;22;245;1;1;15;249;1;1;4;1;0;1;0;0;0;0;1;0;0;1;0
8487;5;Knight Powerups only 1;18950;3;3;1;1;1;30;50;1;1;10;68;1;1;39;430;1;1;0;0;1;0;0;0;0;0;1;1;2;0;0
8488;5;Balanced provider tier 1;10070;3;3;1;1;1;42;27;1;1;14;129;1;1;23;310;1;1;0;2;2;0;0;0;1;0;0;0;0;0;0
8489;5;Random provider tier 1;5314;3;3;1;1;1;30;11;1;1;31;126;1;1;14;77;1;1;4;0;1;0;0;0;1;1;1;0;0;0;0
8490;5;Ranger Powerups only 2;8832;3;3;1;1;1;102;51;1;1;10;15;1;1;15;232;1;1;0;0;0;0;0;1;0;1;0;1;3;0;0
8491;5;Cleric Powerups only 2;14825;3;3;1;1;1;30;50;1;1;34;365;1;1;15;61;1;1;0;1;0;1;0;0;0;0;2;0;1;0;0
8492;5;Knight Powerups only 2;41180;2.134426;3;1;1;0;30;50;1;1;10;125;1;1;63;610;0.1344262;1;0;1;1;0;0;1;0;0;0;1;1;0;0
8493;5;Balanced provider tier 2;8237;3;3;1;1;1;54;90;1;1;18;24;1;1;31;95;1;1;4;1;0;0;0;0;1;0;1;0;2;0;0
8494;5;Random provider tier 2;16445;3;3;1;1;1;54;110;1;1;31;257;1;1;18;141;1;1;0;1;1;0;0;0;0;1;0;1;2;0;0
8495;5;Ranger Powerups only 3;31345;3;3;1;1;1;138;210;1;1;10;94;1;1;15;95;1;1;8;0;0;0;0;0;1;0;0;1;0;0;0
8496;5;Cleric Powerups only 3;18077;3;3;1;1;1;30;47;1;1;46;332;1;1;15;93;1;1;0;1;0;0;0;1;0;1;0;1;0;1;0
8497;5;Knight Powerups only 3;71170;2.536709;3;1;1;0;30;49;1;1;10;97;1;1;87;790;0.5367088;1;8;2;0;0;0;0;0;1;0;0;1;0;1
8498;5;Balanced provider tier 3;21846;1.948052;2;0;1;0;66;93;0;0;22;168;1;1;39;308;0.9480519;1;8;0;2;1;0;0;0;0;0;0;0;0;0
8499;5;Random provider tier 3;16815;3;3;1;1;1;78;85;1;1;15;141;1;1;30;269;1;1;8;0;0;0;0;1;0;1;1;0;1;1;0
8500;5;Ranger Powerups only 4;53465;2.586207;3;0;1;1;174;290;0.5862069;1;10;92;1;1;15;139;1;1;4;1;2;0;0;0;0;0;0;0;4;0;0
8501;5;Cleric Powerups only 4;38495;2;2.538843;1;0;1;30;50;1;1;58;605;0;0.538843;15;127;1;1;0;1;0;0;0;1;0;2;1;0;1;1;0
8502;5;Knight Powerups only 4;109450;2;2.952577;1;1;0;30;28;1;1;10;94;1;1;111;970;0;0.9525773;4;0;1;0;0;1;0;1;0;0;2;1;0
